user_id,month,total_income,total_expense,loan_emi,credit_card_payment,savings
373,7,135139,74381.07333191234,13484,33029.87657290538,14244.050095182283
373,8,140971,69195.04112674674,16400,31120.512065639392,24255.446807613866
373,9,143489,122562.01586475926,31744,6937.594310043778,-17754.61017480304
373,10,136755,51209.02097542776,24108,12298.720749961996,49139.25827461024
373,11,139366,76558.72185233889,19232,10541.253642158805,33034.02450550231
373,12,138153,75698.67153811241,23652,13346.386925696048,25455.941536191545
374,1,59977,50010.5158751406,12801,3022.1519509638983,-5856.667826104496
374,2,60899,51905.50502835725,26760,1841.6180879895342,-19608.123116346782
374,3,66219,39006.57645911671,19341,2588.773695773372,5282.649845109918
374,4,58061,19808.12507039823,28107,1276.4061823082998,8869.468747293471
374,5,61116,18618.26581126366,13215,2592.9740971584865,26689.760091577857
374,6,57195,22666.907506187483,13977,2186.566840335539,18364.52565347698
374,7,58714,40575.172049630906,25005,1256.2147791588006,-8122.386828789707
374,8,57843,26978.005488314622,11340,3506.1560965329136,16018.838415152464
374,9,59549,27067.44029682185,16218,1154.1523946257487,15109.407308552401
374,10,59297,39314.01991689681,28755,3352.8782916024093,-12124.89820849922
374,11,65936,50669.438409313036,22317,391.0794763298971,-7441.517885642933
374,12,59500,36026.98091278482,22449,91.74560920119123,932.2734780139886
375,1,53883,20289.899247913047,21582,10048.225243782808,1962.8755083041451
375,2,51898,31217.63360974421,6423,3071.5087396783015,11185.857650577487
375,3,46803,16052.978218725706,20295,2208.585083725086,8246.436697549207
375,4,50800,26094.107817337885,13689,7199.355058195883,3817.537124466232
375,5,54612,22972.54288129859,22704,1927.4972672230842,7007.959851478327
375,6,45324,33308.55430416947,21417,9940.359786788655,-19341.914090958126
375,7,50494,16638.44932366543,13287,1235.9362215191989,19332.61445481537
375,8,54999,30318.347178668333,22833,1941.3125474292317,-93.65972609756477
375,9,54550,30563.976401667685,21420,5383.177068018488,-2817.1534696861736
375,10,46621,30527.689727401485,7605,4870.417629598012,3617.892643000503
375,11,49027,32602.240032499936,27735,638.425352603318,-11948.665385103253
375,12,52905,40273.44854622333,20634,2259.8610275671335,-10262.309573790462
376,1,162083,113927.8168613229,24868,2480.468648529548,20806.714490147548
376,2,153773,115847.47279715905,32092,16719.879879622044,-10886.35267678109
376,3,157530,100077.28741000991,28016,8508.566268407207,20928.146321582877
376,4,161867,116090.6310205546,25336,3307.032825839926,17133.336153605473
376,5,154325,88452.70224520502,10772,28838.940563848853,26261.35719094613
376,6,163036,85521.94906830738,14016,2252.2903685959786,61245.76056309664
376,7,157834,63458.85605451817,37480,36716.52403774588,20178.61990773595
376,8,159958,112075.15096722441,8896,2731.930426415522,36254.918606360065
376,9,161727,94907.4726916684,34732,18732.35021930825,13355.17708902335
376,10,156780,98476.67549446449,37648,16045.43455560071,4609.889949934797
376,11,155914,121279.48023197326,18116,37153.47768265269,-20634.957914625942
376,12,158269,94930.08588285215,20208,19861.599869999893,23269.314247147962
377,1,118677,50069.354323769534,7136,7216.858979704038,54254.78669652642
377,2,125539,102993.1123888791,15968,11036.748955982204,-4458.861344861309
377,3,125317,90731.09013668996,13260,9646.3449323695,11679.564930940536
377,4,126988,101493.54092556966,13088,11975.489804704108,430.9692697262344
377,5,124326,44752.653507630115,19438,6098.992621849306,54036.35387052059
377,6,123058,84602.48712431367,16306,973.6420940543745,21175.87078163195
377,7,125841,88897.25460468572,13652,4742.719963157326,18549.02543215696
377,8,119867,100932.82600507443,6250,10835.553541712665,1848.6204532129068
377,9,118389,97872.95467835263,15812,7811.976537983451,-3107.931216336082
377,10,126731,39554.893678440356,4544,2073.8012024389564,80558.30511912068
377,11,122641,50672.67421928092,8676,5895.230939540615,57397.09484117847
377,12,119830,67972.75950388917,19142,11389.610811365643,21325.62968474518
378,1,145720,83162.51325692497,10540,26370.14016795706,25647.346575117972
378,2,147079,45611.8044412835,14468,21306.222884517116,65692.97267419938
378,3,147858,65626.25635338301,8642,18681.727022327246,54908.01662428974
378,4,139463,104873.14579388198,19424,9074.043362345185,6091.810843772835
378,5,143126,55021.169396844685,17248,16255.25541618666,54601.57518696865
378,6,138641,83440.0212220787,6664,25799.80872750996,22737.170050411332
378,7,143097,45333.58632033023,13068,18089.272981068105,66606.14069860167
378,8,139503,70518.76591476852,8126,2046.0707872993364,58812.163297932144
378,9,138866,115224.85105587241,9680,25470.667593477105,-11509.518649349513
378,10,139477,73955.35065800721,13950,14817.286363403766,36754.36297858902
378,11,143393,61213.6753189393,7718,8921.883034808683,65539.44164625203
378,12,143507,81559.64488112142,14972,19334.61353409734,27640.741584781237
379,1,32788,15806.784137993145,3023,14794.17821644472,-835.9623544378646
379,2,28921,23319.60907156166,3365,10090.868393982013,-7854.477465543672
379,3,30344,10153.404952441831,3016,8403.855103910311,8770.739943647859
379,4,28371,22335.38287875047,9641,14895.815165134998,-18501.19804388547
379,5,34939,13165.351981285716,2470,9869.187805106367,9434.460213607917
379,6,36415,20667.49260097689,2885,5688.868108384577,7173.639290638534
379,7,35324,20536.162201022027,5041,16619.241692729593,-6872.40389375162
379,8,33750,26875.53096346777,2604,18558.746772657854,-14288.277736125623
379,9,33326,16373.94262407312,3236,1352.4916794218097,12363.565696505071
379,10,35523,11417.257375425113,5779,17632.410015894096,694.3326086807901
379,11,29863,15299.48520695681,5294,15369.587398399915,-6100.072605356725
379,12,37408,30480.344941389583,7319,18082.973812056513,-18474.318753446096
380,1,36203,25245.350043502658,4158,446.7782004342796,6352.871756063062
380,2,33048,28429.42695781967,8913,577.3325311646859,-4871.759488984355
380,3,29659,26365.832403144126,7520,542.4832516759121,-4769.315654820039
380,4,34982,31472.446252988837,9108,1072.8765286872497,-6671.322781676086
380,5,35896,13216.575405626512,9749,687.0120854958267,12243.41250887766
380,6,35355,15081.79154265428,9627,839.166011250473,9807.042446095245
380,7,32461,18117.688469360994,9952,1148.808527839578,3242.5030027994285
380,8,34237,16746.203722352748,9581,1248.4275996560727,6661.3686779911795
380,9,30432,11425.05364422196,7986,218.779253762302,10802.167102015737
380,10,34795,18322.905959594606,6690,520.2748090066935,9261.8192313987
380,11,31799,24538.311074815087,5960,568.1128382550103,732.5760869299031
380,12,28770,21565.25020380116,8974,1353.8162277273645,-3123.0664315285235
381,1,187903,119799.60493570052,5295,1358.9784004837654,61449.41666381571
381,2,187177,75903.03039067257,4322,3549.2241851538015,103402.74542417363
381,3,188618,57781.28973808193,7185,4200.448987309162,119451.26127460891
381,4,182690,78277.13790546551,8590,9451.091910457424,86371.77018407706
381,5,182926,116390.91285385733,9434,2257.5575304021004,54843.52961574057
381,6,185417,97756.25802041974,3181,5917.8787716185325,78561.86320796172
381,7,188560,96400.52461968217,5670,14486.729354519774,72002.74602579806
381,8,185552,56732.82285837887,9601,13827.66240723058,105390.51473439054
381,9,185263,80931.5035897895,4211,644.3629251632568,99476.13348504725
381,10,181881,141383.0159611652,6948,5341.154348234582,28208.82969060023
381,11,183145,64670.5931289978,3756,2881.334824589046,111837.07204641314
381,12,186640,88663.91079720839,2240,15266.369283241645,80469.71991954997
382,1,156544,125379.13488173911,2555,4301.57501198498,24308.29010627591
382,2,153711,134576.4539982155,3559,1310.6094462302826,14264.93655555422
382,3,154530,64586.14631844914,2589,268.32988513346595,87086.52379641739
382,4,153718,122659.40393235201,9634,1133.642519439823,20290.953548208166
382,5,155529,95658.53251104688,5958,1601.9752909459596,52310.49219800716
382,6,150906,87259.74080547116,7331,2497.156584710607,53818.102609818234
382,7,148704,130420.43069848807,6428,2619.071472499512,9236.49782901242
382,8,154284,86892.00987903934,4116,4700.507074749795,58575.483046210866
382,9,155923,85688.97873840372,3797,1874.8928459962217,64562.12841560006
382,10,150581,109557.26110009078,7798,4121.094125258251,29104.644774650973
382,11,150618,118358.35995971497,7359,1042.474781093276,23858.165259191752
382,12,156369,72386.3515133518,9183,588.4906793269065,74211.1578073213
383,1,168478,145135.67347654878,33700,1197.1197152444206,-11554.793191793198
383,2,171831,137972.1515595936,25724,8371.502411478927,-236.6539710725192
383,3,166798,73442.6641600317,25480,29103.41015277397,38771.925687194336
383,4,167565,90075.4445118295,8852,26993.22215980697,41644.33332836353
383,5,167237,87817.12519481301,33364,12962.491785421107,33093.38301976588
383,6,172309,118952.63500875622,24088,20672.917375037687,8595.447616206096
383,7,169336,145914.83167358924,36024,17361.121269393643,-29963.952942982887
383,8,166222,89167.41690369352,27584,21770.651147131124,27699.931949175356
383,9,167697,124977.12089654396,39232,18956.425956875228,-15468.546853419186
383,10,163873,96396.36722098729,29472,16281.341087030705,21723.291691982005
383,11,168953,90474.76915204746,30784,30137.665161177425,17556.565686775113
383,12,164269,81395.51239775588,27404,11004.909305163359,44464.578297080756
384,1,58716,31067.491393515073,14192,49013.307896794555,-35556.79929030963
384,2,57848,36357.06652849837,4478,49343.81696863905,-32330.883497137416
384,3,57069,46238.31235730752,10914,28553.410982253678,-28636.7233395612
384,4,54992,34399.25278905805,10980,16297.857524786625,-6685.110313844678
384,5,53661,21613.018527643882,13440,39307.8199427504,-20699.838470394283
384,6,54484,28798.469360111823,10292,23052.512987093458,-7658.982347205281
384,7,59450,41698.62325210265,9650,14779.890709788284,-6678.513961890931
384,8,60178,50003.32667903746,16768,9227.53621242473,-15820.862891462191
384,9,56250,35318.25622127356,11446,19901.791775258567,-10416.047996532125
384,10,54309,32199.457091487402,10082,32932.16141013351,-20904.61850162091
384,11,52712,34355.61033024213,13872,19233.846794734527,-14749.45712497666
384,12,51957,41609.38794980815,11812,20130.377390815684,-21594.765340623835
385,1,148372,47295.478115470534,34380,2267.620250118445,64428.90163441103
385,2,145752,106675.62455890757,15132,3364.8904501960274,20579.484990896402
385,3,148437,59411.04739675293,8164,3443.638967766521,77418.31363548056
385,4,146352,83479.22066102183,21476,3342.6754014650514,38054.10393751312
385,5,143832,122388.81547630747,33980,1637.8619204034344,-14174.677396710906
385,6,140468,86975.48124636366,8428,3419.4322250113887,41645.08652862495
385,7,146437,78933.43901432403,36084,3782.609969954688,27636.951015721283
385,8,142182,100130.86939625835,11064,2370.805321293012,28616.325282448637
385,9,143670,114292.07862068996,13952,2903.0472474406697,12522.874131869365
385,10,142516,61079.5371557489,35336,1172.9545729955282,44927.508271255574
385,11,145878,60113.47985398062,30340,917.9411342871874,54506.57901173219
385,12,147133,118040.6089427982,23932,365.2460425837695,4795.145014618037
386,1,84293,71941.53119251698,5838,28835.227978264633,-22321.759170781614
386,2,87925,28096.172563099164,4223,14829.688095893633,40776.139341007205
386,3,84414,32901.081927624,2695,28192.840548993216,20625.077523382784
386,4,92376,43559.95319270867,4970,7689.560119121026,36156.486688170306
386,5,91273,70398.39575025956,8018,3715.7216031629614,9140.88264657748
386,6,85188,57390.94622294938,8432,35038.333464536685,-15673.279687486065
386,7,89303,37280.88286471638,4806,6774.946492432266,40441.17064285135
386,8,83171,61573.86865689024,5353,21757.346845413675,-5513.215502303916
386,9,85060,43698.63128111831,9814,24520.27675761593,7027.09196126576
386,10,83187,69026.19956675146,8813,23782.444167664653,-18434.64373441611
386,11,85088,27748.227318930683,7125,33584.24719052696,16630.52549054235
386,12,88155,44952.33738640324,6325,12477.58735357426,24400.075260022502
387,1,192315,134312.3364586467,7491,4927.8121384859605,45583.851402867345
387,2,193702,160419.85707564375,19284,23369.184741175286,-9371.04181681904
387,3,193912,109985.2906854025,8160,20758.230627845056,55008.47868675244
387,4,188766,60593.75476202251,18069,8261.933053895798,101841.31218408169
387,5,190929,156062.1459086083,22743,1082.8927541414682,11040.961337250226
387,6,190543,136443.44979565986,16692,28861.661368956284,8545.888835383852
387,7,193250,97486.52659000347,16335,24668.160726417595,54760.31268357893
387,8,189869,58238.99949547849,21822,29579.874973761373,80228.12553076014
387,9,193901,115505.86502519173,24987,1167.0971078082719,52241.037867
387,10,188356,78449.75535209243,15162,6177.256150983092,88566.98849692449
387,11,196140,81160.49169121914,26634,11105.687439128367,77239.8208696525
387,12,192608,121108.18884293093,11457,30362.480143135195,29680.331013933872
388,1,118670,104733.89007808153,20874,1417.5947890348234,-8355.484867116355
388,2,111551,83048.67033599125,19410,13729.956410606294,-4637.626746597543
388,3,117107,89660.55925578992,29151,5360.7118177677485,-7065.27107355767
388,4,116552,70531.0643697855,25107,6852.050916035264,14061.88471417924
388,5,112690,57015.41049548364,7425,7907.387803540567,40342.2017009758
388,6,110859,45439.0224942449,7683,2693.2831981517566,55043.69430760334
388,7,118448,79175.26158659453,19992,647.8334735381939,18632.90493986728
388,8,112573,91423.92588717095,21717,13451.725889318008,-14019.651776488954
388,9,117309,99896.39421998108,27894,7046.5478591111305,-17527.942079092216
388,10,119431,61459.93961504396,6153,13826.029674028965,37992.03071092708
388,11,112956,60321.09821443181,9861,7316.2581215637665,35457.64366400442
388,12,117371,37074.29505764572,28428,814.4192238765866,51054.28571847769
389,1,144216,116324.64427879901,0,1386.042067940069,26505.31365326092
389,2,142846,83882.21674963878,0,1780.6343901077396,57183.148860253474
389,3,143965,68413.38598197016,0,1239.3121822154983,74312.30183581435
389,4,149022,124640.06874912274,0,1214.7597710583989,23167.17147981886
389,5,148211,85829.61525310623,0,2329.9215170955877,60051.46322979819
389,6,151023,71454.98711198763,0,1002.4106436103896,78565.60224440198
389,7,143115,67840.86461412592,0,1876.6518551685394,73397.48353070553
389,8,144880,114429.42779924447,0,1079.063855824072,29371.50834493146
389,9,148266,49937.2542173338,0,2839.457121257655,95489.28866140854
389,10,146040,55241.62676402995,0,1300.3278468469807,89498.04538912307
389,11,150105,108960.65584850882,0,317.57374669272144,40826.77040479846
389,12,141885,115284.09754274209,0,1247.3501739633582,25353.55228329455
390,1,121670,87406.35607074185,14007,25201.090918536906,-4944.4469892787565
390,2,116591,87169.96971041226,17220,7128.310135956297,5072.720153631442
390,3,115502,51540.48971976817,10419,13954.323070594815,39588.18720963701
390,4,112734,60493.56898121724,10512,8043.401483164183,33685.029535618574
390,5,113849,63345.34401438889,8865,9438.997785088755,32199.658200522357
390,6,121155,103131.28551032416,26820,6803.600303076079,-15599.88581340024
390,7,120549,74298.54994840568,19731,3586.0210499902846,22933.429001604036
390,8,116038,43249.91153979388,21942,10845.527078019397,40000.561382186715
390,9,121071,47519.59625051383,15396,14347.91074681326,43807.49300267291
390,10,113583,72957.96295426962,26076,23498.277569341823,-8949.240523611443
390,11,115642,101280.82840606968,13137,26439.798799524404,-25215.62720559408
390,12,117281,38675.47882106881,22497,24735.892151228716,31372.62902770247
391,1,26468,15941.454656313574,0,7464.80208037445,3061.743263311976
391,2,24010,7661.712171959897,0,9028.594426388916,7319.693401651186
391,3,18242,12151.897117177572,0,363.24066635679816,5726.86221646563
391,4,23471,16341.258083765231,0,5833.52126964483,1296.220646589939
391,5,17363,8241.301570395208,0,9078.333631270727,43.3647983340652
391,6,19393,12446.35796109752,0,5178.243363006855,1768.3986758956253
391,7,18370,10606.866065650513,0,3783.0689854091534,3980.064948940334
391,8,22090,8117.285216711372,0,7420.841704275587,6551.87307901304
391,9,22896,10503.645799238895,0,587.5830551805707,11804.771145580535
391,10,23432,18050.844886039395,0,4769.597613355458,611.5575006051477
391,11,21401,12544.595486533339,0,8447.615746960288,408.7887665063736
391,12,23415,17360.314252047563,0,663.7397630701494,5390.945984882288
392,1,138641,77801.83529390658,19730,18907.861064917895,22201.303641175524
392,2,140267,120078.82934466677,16228,6938.814946763485,-2978.6442914302515
392,3,132407,65457.18424987194,5428,5515.0014363019145,56006.81431382615
392,4,138330,114850.76147639628,10254,6418.08519741309,6807.1533261906325
392,5,139779,115867.53156949447,10250,471.5699478382951,13189.898482667231
392,6,134124,55878.934549648395,18012,22228.87876706867,38004.186683282926
392,7,139971,89473.81574654674,11882,11504.30392052613,27110.880332927132
392,8,133105,72269.12038494943,7052,6410.347080508407,47373.53253454216
392,9,132791,92677.16210629883,9494,12581.722903666327,18038.114990034846
392,10,134278,60346.14148306378,19452,10994.498571511756,43485.35994542446
392,11,133529,91344.36465944067,5128,1829.3818729363977,35227.253467622926
392,12,133600,42166.52871334153,4264,8116.829449664555,79052.6418369939
393,1,34114,30096.404238445757,7798,2875.5833504981915,-6655.987588943948
393,2,29979,17661.976842236338,16672,19022.30466899032,-23377.281511226658
393,3,26613,14030.756773968715,19710,1896.397640630273,-9024.154414598988
393,4,26244,8745.404591201717,7684,8372.293005519963,1442.3024032783196
393,5,33080,17920.079190651268,15130,32704.656888931768,-32674.736079583035
393,6,29510,24984.673339650108,16078,31113.753524127747,-42666.42686377786
393,7,26949,17570.365525438443,13858,6895.129752956745,-11374.495278395189
393,8,30514,9215.953199700989,14142,25315.924212981292,-18159.877412682283
393,9,32072,24240.883422234823,17630,25767.968248810113,-35566.85167104493
393,10,31690,27190.53029560552,18190,33386.36845909298,-47076.8987546985
393,11,32742,21897.026780693657,7914,17521.810111352064,-14590.836892045721
393,12,29966,21256.00933931995,10294,26456.970851807273,-28040.980191127222
394,1,113912,68076.05913540386,11028,7182.322617391111,27625.618247205028
394,2,111546,35372.47435309742,5130,2551.4155907285244,68492.11005617405
394,3,109190,35658.97086633696,6788,23941.075391303704,42801.95374235934
394,4,111867,96518.31511712057,5894,5914.782740090599,3539.902142788833
394,5,114645,88949.20400316623,14502,12448.512160123166,-1254.7161632893985
394,6,110680,91794.52295977379,17432,7120.004427719535,-5666.527387493327
394,7,105364,54474.714385103915,7394,7476.367667686122,36018.917947209964
394,8,106270,46710.783342240466,15004,25033.76131894319,19521.455338816344
394,9,110830,94568.16475054907,5232,3033.625271973636,7996.209977477295
394,10,107089,69044.5770876305,14842,24907.309846696982,-1704.8869343274855
394,11,105764,79899.89786465366,8930,29883.08452494014,-12948.982389593795
394,12,110263,57965.15614287716,15632,25765.243758874607,10900.600098248233
395,1,31866,23185.59756987552,3891,9289.028389579444,-4499.625959454965
395,2,24148,17080.917235832407,7790,24215.732810009187,-24938.650045841594
395,3,24783,8857.398397330891,5287,27210.982791779188,-16572.381189110078
395,4,29308,23314.86747216383,8136,10268.677819707225,-12411.545291871056
395,5,27183,23856.946477506983,7736,15693.908801725218,-20103.8552792322
395,6,28613,19823.244582487896,8922,21927.632072055563,-22059.87665454346
395,7,25890,13183.973215588876,6265,6341.071828574233,99.9549558368908
395,8,26493,8965.232515415391,6821,15744.955668582452,-5038.188183997843
395,9,27639,19185.403550773026,6228,21216.729382146747,-18991.132932919772
395,10,29824,10440.525539858372,7049,33094.88488629379,-20760.41042615216
395,11,27213,19885.862768448525,9709,4611.483869176218,-6993.346637624743
395,12,23733,8573.239408005626,8499,36819.05409921634,-30158.293507221962
396,1,163886,121227.61518625714,37800,1045.6289719216143,3812.7558418212434
396,2,164672,81495.13356876039,24360,1820.6233987305557,56996.24303250906
396,3,156148,78843.63321679209,8320,310.11651348560036,68674.25026972231
396,4,165804,104304.65227473923,8736,3105.815893035271,49657.5318322255
396,5,162654,127945.20863919724,37052,1404.232113233617,-3747.4407524308576
396,6,159327,131001.09690767186,32308,3574.157136917641,-7556.254044589502
396,7,165313,111006.95602949675,23776,1101.6359746761932,29428.407995827056
396,8,162218,92623.5598295659,35524,1789.5523760009837,32280.887794433118
396,9,158747,61058.82910685483,29240,4698.156331774991,63750.01456137018
396,10,161850,71345.11787848665,38672,4736.351920225993,47096.53020128736
396,11,165139,115358.7379355671,10604,3181.5144038254703,35994.74766060743
396,12,156229,110579.74866131709,32644,3935.0361811684334,9070.215157514474
397,1,193644,89848.37902748452,0,21801.403623603088,81994.21734891238
397,2,194136,123557.06466098942,0,10233.648474032743,60345.28686497784
397,3,189130,113267.88836050418,0,43049.027117737736,32813.084521758086
397,4,188456,134414.02096383442,0,40516.22082026297,13525.758215902606
397,5,197407,166009.68822792624,0,13641.392656310312,17755.919115763452
397,6,189261,142203.46226878554,0,6184.4567750197875,40873.080956194666
397,7,196981,113766.35921363685,0,31347.60090243363,51867.039883929516
397,8,191485,62670.507303501894,0,9646.884575097532,119167.60812140058
397,9,188414,60209.778167580866,0,31921.3448923688,96282.87694005034
397,10,194993,120564.88558485617,0,21488.05781366875,52940.05660147508
397,11,193377,134837.22020363287,0,10733.612979634343,47806.16681673279
397,12,189176,102233.86187459771,0,20160.027095664504,66782.11102973777
398,1,94505,50593.94045146556,29932,778.3564939169687,13200.70305461747
398,2,89991,40848.676074857736,21644,159.21310038348452,27339.11082475878
398,3,89925,79521.05149673771,20740,494.84439428910594,-10830.895891026816
398,4,94308,77772.6608177679,21332,872.0366663204538,-5668.697484088355
398,5,92709,29764.462408951174,20844,841.6338029917613,41258.90378805706
398,6,87957,50628.73726970337,8540,670.7586729494413,28117.50405734719
398,7,93167,66100.6660841327,24924,829.7798057665252,1312.554110100779
398,8,93756,77927.13948015295,15752,598.7468396034221,-521.8863197563753
398,9,86726,42361.68529235238,10536,358.4754343072909,33469.83927334033
398,10,86524,44054.10041711009,9072,232.11278372410638,33165.786799165806
398,11,89246,54180.94819685421,17328,393.4375273379973,17343.614275807795
398,12,94150,59996.00101232486,27548,752.2489048864893,5853.750082788653
399,1,44503,14447.446098507273,39008,15424.858188870447,-24377.30428737772
399,2,50309,22119.24788661908,10700,7883.233141980016,9606.518971400905
399,3,52141,30975.78537537089,13104,15324.642542813897,-7263.427918184789
399,4,49272,42392.27278908899,34436,3233.5453098642743,-30789.818098953263
399,5,43580,38097.0134085452,14616,12952.872252808913,-22085.885661354114
399,6,48286,15263.744071495556,10136,9715.350131593188,13170.905796911253
399,7,47448,31861.1429101176,10580,15581.146874982445,-10574.289785100045
399,8,46920,22258.83659654567,32412,3214.8542965124575,-10965.690893058127
399,9,46392,38393.6942499748,18620,16384.860449110558,-27006.554699085355
399,10,43582,21687.814960091906,8872,12682.846762045436,339.3382778626583
399,11,46971,22217.511122966513,14156,5625.199656626511,4972.289220406977
399,12,43870,16710.425954217848,30384,9224.611610824217,-12449.037565042065
400,1,91231,45812.277595844556,6578,7878.200595870058,30962.521808285386
400,2,87685,39952.35185801864,4085,4869.793372672714,38777.854769308644
400,3,86977,27371.491342536323,8837,22384.901704228312,28383.60695323537
400,4,87997,29061.027146662804,3356,23272.15365949451,32307.819193842686
400,5,86491,43314.60682714396,8048,27165.18004283856,7963.213130017481
400,6,84769,29711.726242063152,5879,18570.859174468787,30607.41458346806
400,7,85139,53012.85975039316,4267,9379.771412349246,18479.368837257593
400,8,90110,50063.65796000184,2929,7699.170527745128,29418.171512253033
400,9,86348,60489.27493171522,2356,14732.243890260741,8770.48117802404
400,10,87334,40072.13148214384,5841,40272.989344377514,1147.8791734786428
400,11,92042,40741.251577689014,8671,35829.70878106125,6800.039641249736
400,12,83689,71986.75972672213,4028,25684.67158731525,-18010.431314037378
401,1,149478,76495.9249282624,36248,3119.46313809123,33614.611933646374
401,2,147581,101276.61635266346,30832,35382.026358837225,-19909.642711500688
401,3,149270,132551.79722190733,28052,905.111895527541,-12238.909117434869
401,4,148560,98808.35616333931,12280,10524.013220691077,26947.63061596961
401,5,156338,124077.09379479142,24364,30260.295392816988,-22363.38918760841
401,6,147360,100013.10326916905,28992,31456.813239948875,-13101.916509117924
401,7,147897,110486.17324462713,24904,22827.356191722734,-10320.529436349869
401,8,155639,67766.9413458941,32836,20583.780856591275,34452.27779751463
401,9,147509,61499.66606928394,26040,39990.248269738055,19979.08566097801
401,10,153515,94139.85756511845,22284,17799.142321919368,19292.00011296218
401,11,152481,101398.22119595147,37024,9112.072062631047,4946.706741417485
401,12,155191,138733.44369146953,10228,36104.27893229786,-29874.722623767382
402,1,161838,128167.63834932492,0,15847.512331674165,17822.849319000918
402,2,161935,59311.26465672918,0,7526.558533055104,95097.17681021572
402,3,157960,109268.01860145971,0,15936.218482963459,32755.76291557683
402,4,157605,108986.34612701448,0,2599.4070404595236,46019.246832526
402,5,158898,72050.61315579807,0,1925.3986945024685,84921.98814969946
402,6,153887,126071.85228046696,0,9782.22923726861,18032.918482264427
402,7,161632,128249.3792947532,0,12833.087226254009,20549.533478992787
402,8,156086,83093.48833828379,0,30281.270377175188,42711.24128454103
402,9,160523,51109.83200242807,0,35503.0530151245,73910.11498244744
402,10,154414,60931.20187473987,0,25987.734250931713,67495.06387432842
402,11,157078,107379.0325759643,0,15385.765133445066,34313.202290590634
402,12,160826,102956.02631705237,0,1511.964667957718,56358.00901498991
403,1,185196,74954.98771087709,4906,28980.71021454023,76354.30207458268
403,2,185211,146742.60619750613,8175,19786.6050867499,10506.788715743969
403,3,187575,69940.25918714996,5625,15823.98138044099,96185.75943240905
403,4,181804,115556.35228487074,3153,17314.794504894428,45779.85321023484
403,5,182965,83074.60917447833,7835,19298.000175534213,72757.39064998746
403,6,186555,163946.64838976436,8913,18315.487664143915,-4620.136053908278
403,7,189524,76878.55736280061,7434,26189.980768154834,79021.46186904455
403,8,181640,139332.59355731655,8953,26673.28299041159,6681.123452271862
403,9,187768,70414.21899997785,3210,23238.655599013273,90905.12540100887
403,10,186932,140959.41772686716,4148,8105.538837221437,33719.0434359114
403,11,181633,149412.8628373133,9732,22441.73720118552,46.39996150118532
403,12,185707,87060.02687926624,9326,23003.82223083209,66317.15088990168
404,1,36843,14418.965323334674,5796,1079.743085740778,15548.291590924546
404,2,42574,26621.60506038952,8064,12956.917028889338,-5068.522089278858
404,3,41293,28831.949420392506,18394,31932.764888727495,-37865.71430912
404,4,39691,29158.168804048026,4868,47919.23329793488,-42254.40210198291
404,5,44570,19519.65872353538,14822,11748.819728781915,-1520.4784523172948
404,6,43624,25308.60784442371,18758,25996.137523479425,-26438.745367903135
404,7,41582,35853.36346375925,13704,3441.06870882179,-11416.432172581037
404,8,40649,17903.343756337363,9494,16084.4487255178,-2832.792481855162
404,9,42401,13078.66677727071,9572,43870.686627988514,-24120.353405259222
404,10,38884,23486.98813725776,12070,13747.61818151439,-10420.606318772148
404,11,35353,18678.392698849762,8056,30798.152825852885,-22179.545524702648
404,12,43047,32191.562719071873,6916,26674.1613123475,-22734.724031419373
405,1,73517,35559.84762253954,6937,6305.865162506749,24714.287214953707
405,2,77444,28456.242276125682,2620,7137.321922802043,39230.43580107227
405,3,74036,37639.92160779901,7826,10012.245149394583,18557.833242806402
405,4,68466,40204.67361138282,4853,3923.3980180881163,19484.92837052906
405,5,72163,63995.63836798585,8776,9743.595340155183,-10352.233708141031
405,6,76409,67224.64280619325,8033,7081.576058863393,-5930.218865056646
405,7,70389,60259.305801999624,6619,2734.01578453359,776.678413466786
405,8,70034,39484.146165382255,3074,9738.041324190815,17737.812510426927
405,9,70697,39562.24766002754,5433,8326.70415635657,17375.048183615887
405,10,74876,46814.36138127689,5059,6733.524391763037,16269.114226960075
405,11,74499,29564.0006856416,9513,9798.312682618951,25623.68663173945
405,12,69166,55370.3611347147,3217,9821.557267951302,757.0815973339959
406,1,35058,16452.97137550249,28312,11505.969408939678,-21212.940784442166
406,2,37840,17016.275348594874,8044,27135.16708088647,-14355.442429481343
406,3,33289,28153.884332998787,14956,1649.6833091574974,-11470.567642156284
406,4,31836,26432.029993734835,20492,9708.631276863529,-24796.661270598364
406,5,36491,17783.49123576015,13148,9272.853547276181,-3713.344783036331
406,6,40534,20619.51131919982,16688,10864.389603160405,-7637.900922360226
406,7,36721,24851.395614869685,33100,18717.53549467451,-39947.931109544195
406,8,36343,26387.436086728503,33896,20431.246116425053,-44371.682203153556
406,9,32708,24818.495697538445,31024,2246.1826601518715,-25380.678357690318
406,10,40792,17775.912559537977,31508,27823.7873612239,-36315.69992076188
406,11,32143,13046.867277238718,19420,6701.307604763742,-7025.17488200246
406,12,37833,16592.71400502332,30452,19370.222079168903,-28581.936084192224
407,1,149910,56072.98113881734,7146,2823.8312834418666,83867.1875777408
407,2,146025,105013.6104833362,5262,4731.212244335751,31018.177272328045
407,3,143331,58439.4243342119,5070,21175.09621958249,58646.47944620561
407,4,149983,130067.4894481165,17762,20026.21594600996,-17872.705394126457
